"Col1","Col2","Col3","retail_price","is_FK_Advantage_product","brand","Demand"
"Footwear","Mens","Casual",2295,0,"",1.43887147335423
"Footwear","Mens","Casual",2000,0,"",1.25
"Footwear","Mens","Casual",2199,0,"",1.22849162011173
"Footwear","Mens","Casual",1999,0,"",2.50187734668335
"Footwear","Mens","Casual",1755,0,"",1.10031347962382
"Footwear","Mens","Casual",1999,0,"",1
"Footwear","Mens","Casual",3288,0,"",2
"Tools","Hardware","Tool",371,0,"Saviour",1.20064724919094
"Footwear","Mens","Casual",2999,0,"",1.50025012506253
"Footwear","Mens","Casual",2499,0,"",1.47086521483225
"Footwear","Mens","Casual",3288,0,"",2
"Footwear","Mens","Casual",2500,0,"",1.42857142857143
"Footwear","Mens","Casual",1799,0,"",1
"Footwear","Mens","Casual",2488,0,"",1.4290637564618
"Footwear","Mens","Casual",2695,0,"",1.41916798314903
"Footwear","Mens","Casual",2199,1,"",1
"Footwear","Mens","Casual",1699,0,"",1
"Footwear","Mens","Casual",1999,0,"",1
"Footwear","Mens","Casual",2599,0,"",1.42880703683342
"Footwear","Mens","Casual",2800,0,"",1.42857142857143
"Footwear","Mens","Casual",2399,1,"",1
"Footwear","Mens","Casual",1699,0,"",1
"Footwear","Mens","Casual",2799,0,"",1.42879019908116
"Footwear","Mens","Casual",1995,0,"",1.298828125
"Footwear","Mens","Formal",999,0,"",2.00200400801603
"Footwear","Mens","Casual",3588,0,"",2
"Footwear","Mens","Formal",1199,0,"",2.0016694490818
"Tools","Hardware","Tool",216,0,"Saviour",1.2
"Footwear","Mens","Casual",3488,0,"",2
"Tools","Hardware","Tool",198,0,"Saviour",1.2
"Footwear","Mens","Casual",4795,0,"",3.00626959247649
"Footwear","Mens","Casual",1899,0,"",1
"Footwear","Mens","Casual",1899,0,"",1
"Footwear","Mens","Casual",2899,0,"",2.23171670515781
"Footwear","Womens","Wedges",1299,0,"",2.89309576837416
"Footwear","Mens","Casual",2295,0,"",1.17692307692308
"Footwear","Womens","Wedges",899,0,"",1.81616161616162
"Footwear","Mens","Casual",2499,0,"",2.00080064051241
"Footwear","Mens","Casual",1950,0,"",1
"Footwear","Mens","Casual",2699,0,"",2.07775211701309
"Footwear","Mens","Casual",4488,0,"",2.50027855153203
"Footwear","Mens","Casual",2299,0,"",2.00087032201915
"Footwear","Mens","Casual",1999,0,"",1.8189262966333
"Footwear","Mens","Casual",2399,0,"",1.41533923303835
"Footwear","Mens","Casual",2499,0,"",2.00080064051241
"Footwear","Mens","Casual",2050,0,"",1.08695652173913
"Footwear","Mens","Casual",2788,0,"",1.42901076371092
"Footwear","Mens","Casual",2188,0,"",1.42913128674069
"Footwear","Mens","Casual",2799,0,"",1.42879019908116
"Footwear","Mens","Casual",3999,0,"",2.35235294117647
"Footwear","Mens","Casual",2499,0,"",1.25012506253127
"Footwear","Mens","Casual",2100,0,"",1.16666666666667
"Footwear","Mens","Casual",3988,0,"",2
"Footwear","Mens","Casual",2499,0,"",2.00080064051241
"Footwear","Mens","Casual",2788,0,"",1.42901076371092
"Footwear","Mens","Casual",1999,1,"",1
"Footwear","Mens","Casual",1899,0,"",1
"Footwear","Mens","Casual",1895,0,"",1
"Footwear","Mens","Casual",2199,0,"",2.00090991810737
"Footwear","Mens","Casual",1899,1,"",1
"Footwear","Mens","Casual",2999,0,"",1.87554721701063
"Footwear","Mens","Casual",2500,0,"",1.28205128205128
"Footwear","Mens","Casual",1999,0,"",1.1765744555621
"Clothing","Kids","Boys",2020,0,"Regular",1.25
"Footwear","Mens","Casual",3588,0,"",2
"Clothing","Kids","Boys",2020,0,"Gold",1.25
"Footwear","Mens","Casual",2499,0,"",2.5015015015015
"Footwear","Mens","Casual",1895,0,"",1.11799410029499
"Footwear","Mens","Casual",1699,0,"",1
"Footwear","Mens","Casual",2485,1,"",1
"Footwear","Mens","Casual",3199,0,"",2.00062539086929
"Footwear","Mens","Casual",1890,0,"",1
"Footwear","Mens","Casual",2099,1,"",1
"Footwear","Mens","Casual",2138,0,"",1.25029239766082
"Footwear","Mens","Casual",1699,0,"",1
"Footwear","Mens","Casual",3000,0,"",1.81928441479685
"Footwear","Mens","Casual",2699,0,"",2.00074128984433
"Footwear","Mens","Casual",1999,1,"",1.4288777698356
"Footwear","Mens","Casual",2788,0,"",1.42901076371092
"Footwear","Mens","Casual",2499,0,"",1.33351120597652
"Footwear","Mens","Casual",1799,0,"",1
"Footwear","Mens","Casual",2488,0,"",1.4290637564618
"Footwear","Mens","Casual",2499,0,"",2.00080064051241
"Footwear","Mens","Casual",1988,0,"",1
"Footwear","Mens","Casual",3130,0,"",1.9685534591195
"Footwear","Mens","Casual",4500,0,"",3
"Footwear","Mens","Casual",1699,0,"",1.08701215611004
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Tools","Hardware","Tool",375,1,"Bosch",1
"Footwear","Mens","Casual",3599,0,"",1.99944444444444
"Footwear","Mens","Casual",1755,0,"",1.10031347962382
"Footwear","Womens","Wedges",1099,0,"",1.25028441410694
"Footwear","Mens","Casual",1700,0,"",1.11111111111111
"Footwear","Mens","Casual",2100,0,"",1.16666666666667
"Footwear","Womens","Wedges",1099,0,"",1.25028441410694
"Footwear","Mens","Casual",4795,0,"",2.67130919220056
"Footwear","Mens","Casual",1599,0,"",1
"Footwear","Mens","Casual",2599,0,"",1.42880703683342
"Footwear","Mens","Casual",1599,0,"",1
"Footwear","Mens","Casual",2099,0,"",1.33354510800508
"Tools","Hardware","Tool",371,0,"Saviour",1.20064724919094
"Footwear","Mens","Casual",3149,0,"",1.80769230769231
"Footwear","Mens","Casual",1699,0,"",1
"Footwear","Mens","Casual",1899,0,"",1
"Footwear","Mens","Casual",1999,0,"",1
"Footwear","Mens","Casual",2488,0,"",1.4290637564618
"Footwear","Mens","Casual",2000,0,"",1.33333333333333
"Tools","Hardware","Tool",393,0,"Saviour",1.19817073170732
"Footwear","Mens","Casual",3988,0,"",2
"Footwear","Mens","Casual",2200,0,"",1.22290161200667
"Footwear","Mens","Casual",1599,0,"",1
"Footwear","Mens","Casual",2499,0,"",2.00080064051241
"Footwear","Mens","Casual",4499,0,"",2.50083379655364
"Footwear","Mens","Casual",2288,0,"",1.42910680824485
"Footwear","Mens","Casual",2499,0,"",1.66711140760507
"Footwear","Mens","Casual",2000,0,"",1.25
"Footwear","Mens","Casual",2299,1,"",1
"Footwear","Mens","Casual",2295,1,"",1.17631983598155
"Footwear","Mens","Casual",2899,0,"",2.00069013112491
"Footwear","Mens","Casual",2499,0,"",1.25012506253127
"Footwear","Mens","Casual",1549,0,"",1
"Footwear","Mens","Casual",1999,0,"",1
"Footwear","Mens","Casual",2288,0,"",1.42910680824485
"Footwear","Mens","Casual",2099,1,"",1
"Footwear","Mens","Casual",3599,0,"",1.99944444444444
"Footwear","Mens","Casual",1649,0,"",1
"Footwear","Mens","Casual",2499,0,"",1.42881646655232
"Footwear","Mens","Casual",2488,0,"",1.4290637564618
"Jewellery","Bangles","Armlets",199,0,"Joyeria Milan",1.33557046979866
"Footwear","Mens","Casual",2000,0,"",1.25
"Footwear","Mens","Casual",1999,0,"",1.53887605850654
"Footwear","Mens","Casual",2499,0,"",1.25012506253127
"Footwear","Mens","Casual",2199,0,"",1.10005002501251
"Footwear","Mens","Casual",2288,0,"",1.42910680824485
"Footwear","Mens","Casual",3488,0,"",2
"Footwear","Mens","Casual",3799,0,"",1.99947368421053
"Footwear","Mens","Casual",1700,0,"",1.11111111111111
"Footwear","Mens","Formal",499,0,"",1.25062656641604
"Footwear","Mens","Casual",3788,0,"",2
"Footwear","Mens","Formal",499,0,"",1.25062656641604
"Footwear","Mens","Casual",4795,0,"",2.67130919220056
"Tools","Hardware","Tool",1038,1,"Bosch",1
"Tools","Hardware","Tool",371,0,"Saviour",1.20064724919094
"Footwear","Womens","Wedges",549,0,"",1.5730659025788
"Footwear","Mens","Formal",499,0,"",1.25062656641604
"Tools","Hardware","Tool",277,1,"Bosch",1
"Home","Decor","Needs",1998,0,"DeStudio",2.85836909871245
"Home","Decor","Needs",598,0,"DeStudio",1.49874686716792
"Home","Decor","Needs",4198,0,"DeStudio",4.2022022022022
"Home","Decor","Needs",1198,0,"DeStudio",2.40080160320641
"Home","Decor","Needs",4998,0,"DeStudio",4.54777070063694
"Home","Decor","Needs",4998,0,"DeStudio",4.54777070063694
"Home","Decor","Needs",2598,0,"DeStudio",3.25156445556946
"Home","Decor","Needs",598,0,"DeStudio",1.49874686716792
"Tools","Hardware","Tool",374,1,"Bosch",1
"Clothing","Womens","Ethnic",1599,0,"",3.67586206896552
"Footwear","Mens","Sandals",995,0,"",1
"Tools","Hardware","Tool",198,0,"Saviour",1.1
"Tools","Hardware","Tool",207,0,"Saviour",1.19653179190751
"Footwear","Mens","Casual",2199,0,"",2.31717597471022
"Footwear","Mens","Casual",1899,0,"",2.23674911660777
"Footwear","Mens","Casual",1699,0,"",2.26835781041389
"Footwear","Mens","Casual",1899,0,"",2.23674911660777
"Footwear","Mens","Casual",1699,0,"",2.12640801001252
"Footwear","Mens","Casual",1899,0,"",2.23674911660777
"Footwear","Mens","Casual",2199,0,"",2.2012012012012
"Footwear","Mens","Casual",2199,0,"",2.2012012012012
"Footwear","Mens","Casual",1499,0,"",2.1444921316166
"Clothing","Womens","Ethnic",799,0,"",3.20883534136546
"Tools","Hardware","Tool",368,1,"Bosch",1
"Clothing","Kids","Boys",399,0,"",1.43010752688172
"Jewellery","Bangles","Armlets",499,0,"Nirosha",2.00401606425703
"Jewellery","Bangles","Armlets",499,0,"Nirosha",2.00401606425703
"Footwear","Mens","Formal",499,0,"",1.25062656641604
"Footwear","Mens","Formal",499,0,"",1.25062656641604
"Footwear","Womens","Wedges",1499,0,"",3.00400801603206
"Tools","Hardware","Tool",2736,1,"Bosch",1
"Clothing","Kids","Boys",649,0,"",1.4295154185022
"Home","Furnishing","Pillows",1499,1,"StyBuzz",3.76633165829146
"Clothing","Womens","Ethnic",1399,0,"",3.11581291759465
"Clothing","Womens","Ethnic",850,0,"",1.70340681362725
"Footwear","Womens","Wedges",1099,0,"",1.11122345803842
"Footwear","Womens","Wedges",1299,0,"",1.42904290429043
"Footwear","Womens","Wedges",1490,0,"",1.66666666666667
"Footwear","Womens","Wedges",499,1,"",1.25062656641604
"Footwear","Womens","Wedges",999,0,"",2.22494432071269
"Footwear","Womens","Wedges",450,0,"",1
"Tools","Hardware","Tool",653,1,"Bosch",1
"Tools","Hardware","Tool",846,1,"Bosch",1
"Footwear","Mens","Formal",999,0,"",1.78392857142857
"Footwear","Mens","Formal",999,0,"",1.78392857142857
"Footwear","Mens","Formal",999,0,"",1.78392857142857
"Footwear","Mens","Formal",1999,0,"",2.001001001001
"Home","Decor","Needs",4998,0,"DeStudio",4.54777070063694
"Home","Decor","Needs",4198,0,"DeStudio",4.2022022022022
"Home","Decor","Needs",2598,0,"DeStudio",3.25156445556946
"Home","Decor","Needs",1198,0,"DeStudio",2.40080160320641
"Home","Decor","Needs",4998,0,"DeStudio",4.54777070063694
"Home","Decor","Needs",2598,0,"DeStudio",3.25156445556946
"Home","Decor","Needs",1998,0,"DeStudio",2.85836909871245
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Clothing","Kids","Boys",499,0,"",1
"Home","Decor","Needs",1198,0,"DeStudio",2.40080160320641
"Home","Decor","Needs",598,0,"DeStudio",1.49874686716792
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Home","Decor","Needs",3398,0,"DeStudio",3.7797552836485
"Clothing","Womens","Ethnic",1999,0,"",1.53887605850654
"Tools","Hardware","Tool",198,0,"Saviour",1.2
"Footwear","Womens","Wedges",1399,0,"",1
"Clothing","Womens","Ethnic",1500,0,"",2.72727272727273
"Home","Decor","Needs",4198,0,"DeStudio",4.2022022022022
"Home","Decor","Needs",1598,0,"DeStudio",2.6677796327212
"Home","Decor","Needs",598,0,"DeStudio",1.49874686716792
"Home","Decor","Needs",598,0,"DeStudio",1.49874686716792
"Home","Decor","Needs",4998,0,"DeStudio",4.54777070063694
"Footwear","Mens","Formal",2700,0,"",3.18021201413428
"Home","Decor","Needs",2598,0,"DeStudio",3.25156445556946
"Footwear","Mens","Formal",2999,0,"",1.87554721701063
"Footwear","Womens","Wedges",1499,0,"",2.7304189435337
"Footwear","Womens","Heels",1799,0,"",1.8008008008008
"Footwear","Womens","Heels",1799,0,"",1.8008008008008
"Clothing","Mens","Shirts",2299,0,"Slim",1
"Clothing","Mens","Shirts",1999,0,"Slim",1
"Clothing","Mens","Shirts",1899,0,"Slim",1
"Clothing","Mens","Shirts",1799,0,"Slim",1
"Clothing","Mens","Shirts",2499,0,"Slim",1
"Clothing","Mens","Shirts",2499,0,"Slim Fit",1.25012506253127
"Home","Decor","Needs",899,0,"Wall1ders",3.76150627615063
"Home","Decor","Needs",899,0,"Wall1ders",3.76150627615063
"Home","Decor","Needs",899,0,"Wall1ders",3.76150627615063
"Clothing","Womens","Fusion",1599,0,"",3.43870967741935
"Clothing","Womens","Ethnic",1580,0,"",1.81818181818182
"Tools","Hardware","Tool",393,0,"Saviour",1.19817073170732
"Footwear","Mens","Formal",4149,0,"",1.53723601333827
"Computers","Laptop","USB",499,0,"Casotec",3.3489932885906
"Computers","Laptop","USB",299,0,"Techone+",2.00671140939597
"Computers","Laptop","USB",329,0,"DGB",1.27027027027027
"Computers","Laptop","USB",999,0,"Casotec",3.34113712374582
"Sports","Fitness","Sports",580,0,"",1.09640831758034
"Sports","Fitness","Sports",1085,0,"",1.34116192830655
"Computers","Laptop","USB",999,0,"RoQ",2.00200400801603
"Sports","Fitness","Sports",299,0,"",1
"Computers","Laptop","USB",1200,0,"Iconnect World",2.3121387283237
"Computers","Laptop","USB",1898,0,"Stuffcool",1
"Computers","Laptop","USB",300,0,"Crystle",1.77514792899408
"Sports","Fitness","Sports",3299,0,"",1
"Sports","Fitness","Sports",699,0,"",1.12199036918138
"Computers","Laptop","USB",599,0,"Fonokase",1.24791666666667
"Computers","Laptop","USB",700,0,"Iconnect World",1.55902004454343
"Computers","Laptop","USB",499,0,"Memore",2.55897435897436
"Computers","Laptop","USB",1000,0,"Speed",1.43061516452074
"Tools","Hardware","Tool",207,0,"Saviour",1.19653179190751
"Clothing","Womens","Ethnic",2149,0,"",2.504662004662
"Footwear","Mens","Casual",800,0,"",2.0253164556962
"Footwear","Womens","Wedges",1299,0,"",1.62578222778473
"Computers","Laptop","USB",902,0,"SahiBUY",1.50836120401338
"Computers","Laptop","USB",1990,0,"Orico",1.33557046979866
"Computers","Laptop","USB",299,0,"Techone+",2.00671140939597
"Tools","Hardware","Tool",343,1,"Bosch",1
"Computers","Laptop","USB",499,0,"Memore",2.50753768844221
"Computers","Laptop","USB",297,0,"Bigkik",2.376
"Computers","Laptop","USB",699,0,"Tapawire",1.55679287305123
"Computers","Laptop","USB",350,0,"Crystle",1.75879396984925
"Footwear","Mens","Casual",1499,0,"",1.87609511889862
"Footwear","Mens","Casual",899,0,"",1
"Footwear","Mens","Casual",1099,0,"",2.44766146993318
"Clothing","Mens","Shirts",1299,0,"Slim",2.1686143572621
"Clothing","Mens","Shirts",1299,0,"Slim",2.1686143572621
"Computers","Laptop","USB",999,0,"Bigkik",3.03647416413374
"Clothing","Womens","Ethnic",1399,0,"",2.6647619047619
"Clothing","Womens","Ethnic",1399,0,"",2.6647619047619
"Clothing","Womens","Ethnic",1399,0,"",2.6647619047619
"Clothing","Womens","Ethnic",1139,0,"",2.39789473684211
"Clothing","Womens","Ethnic",399,0,"",1.22769230769231
"Clothing","Womens","Ethnic",1999,0,"",3.07538461538462
"Clothing","Womens","Ethnic",699,0,"",1.864
"Computers","Laptop","USB",199,0,"Amaze Fashion",2.26136363636364
"Tools","Hardware","Tool",393,0,"Saviour",1.19817073170732
"Clothing","Womens","Ethnic",999,0,"",2.27045454545455
"Sports","Fitness","Sports",549,0,"",1.41131105398458
"Computers","Laptop","USB",799,0,"QP360",1.63394683026585
"Computers","Laptop","USB",599,0,"Orcel",2.62719298245614
"Tools","Hardware","Tool",433,1,"Bosch",1
"Footwear","Womens","Wedges",1999,0,"",2.22358175750834
"Tools","Hardware","Tool",393,0,"Saviour",1.19817073170732
"Clothing","Womens","Ethnic",1999,0,"",2.85979971387697
"Computers","Laptop","USB",399,0,"RRP",4.43333333333333
"Tools","Hardware","Tool",999,1,"Rolson",1
"Computers","Laptop","USB",299,0,"Himtek",2.51260504201681
"Tools","Hardware","Tool",216,0,"Saviour",1.2
"Computers","Laptop","USB",499,0,"Casotec",3.3489932885906
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Home","Furnishing","Pillows",699,0,"meSleep",2.33779264214047
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Home","Furnishing","Pillows",1999,0,"meSleep",3.33722871452421
"Sports","Fitness","Sports",2100,0,"",1
"Computers","Laptop","USB",699,0,"KARP",1.1669449081803
"Computers","Laptop","USB",999,0,"Tapawire",1.53929121725732
"Computers","Laptop","USB",899,0,"Link+",3.0066889632107
"Computers","Laptop","USB",1499,0,"ShadowFax",1.5005005005005
"Computers","Laptop","USB",599,0,"Orcel",2.62719298245614
"Clothing","Womens","Ethnic",1500,0,"",3.7593984962406
"Computers","Laptop","USB",699,0,"Techone+",1.55679287305123
"Computers","Laptop","USB",300,0,"Sitech",1.36363636363636
"Computers","Laptop","USB",299,0,"Himtek",2.51260504201681
"Computers","Laptop","USB",399,0,"RRP",4.03030303030303
"Footwear","Womens","Wedges",499,0,"",1.25062656641604
"Sports","Fitness","Sports",1299,1,"",1
"Computers","Laptop","USB",1499,0,"KLIQVIK",1.36396724294813
"Sports","Fitness","Sports",299,0,"",1
"Clothing","Womens","Ethnic",895,0,"",3.03389830508475
"Clothing","Womens","Ethnic",1099,0,"",3.67558528428094
"Computers","Laptop","USB",1499,0,"KLIQVIK",1.36396724294813
"Computers","Laptop","USB",399,0,"ShopFloor.XYZ",1.60240963855422
"Computers","Laptop","USB",1200,0,"Iconnect World",2.18579234972678
"Sports","Fitness","Sports",520,1,"",1
"Clothing","Womens","Ethnic",529,0,"",1.15250544662309
"Computers","Laptop","USB",499,0,"Memore",2.55897435897436
"Footwear","Womens","Wedges",1199,0,"",1.66759388038943
"Sports","Fitness","Sports",955,1,"",1
"Computers","Laptop","USB",299,0,"Techone+",2.00671140939597
"Computers","Laptop","USB",499,0,"Casotec",3.3489932885906
"Computers","Laptop","USB",499,0,"Techone+",2.64021164021164
"Footwear","Womens","Wedges",1990,0,"",1.42857142857143
"Computers","Laptop","USB",269,0,"Epresent",1.22831050228311
"Footwear","Womens","Wedges",1895,0,"",1
"Footwear","Womens","Wedges",2199,0,"",2.2012012012012
"Computers","Laptop","USB",1500,0,"Task Logistics",1.25
"Baby","Care","Wear",569,0,"",1
"Clothing","Kids","Infants",1299,1,"",2.00154083204931
"Sports","Fitness","Sports",1099,1,"",1
"Clothing","Womens","Ethnic",1899,1,"",2.00105374077977
"Jewellery","Bangles","Armlets",49999,0,"Love Bright Jewelry",2.03413344182262
"Jewellery","Bangles","Armlets",49999,0,"Love Bright Jewelry",1.37526130487402
"Jewellery","Bangles","Armlets",49999,0,"Love Bright Jewelry",1.50219324600409
"Computers","Laptop","USB",699,0,"Techone+",1.55679287305123
"Computers","Laptop","USB",699,0,"Techone+",1.55679287305123
"Computers","Laptop","USB",999,0,"LUV",4.01204819277108
"Computers","Laptop","USB",999,0,"Casotec",1.42918454935622
"Computers","Laptop","USB",599,0,"Orcel",2.61572052401747
"Computers","Laptop","USB",3199,0,"Rock",1.06668889629877
"Computers","Laptop","USB",999,0,"Mydress Mystyle",13.32
"Computers","Laptop","USB",1299,0,"ShadowFax",1.62578222778473
"Clothing","Womens","Ethnic",1999,0,"",2.3545347467609
"Computers","Laptop","USB",299,0,"Tapawire",1.20080321285141
"Computers","Laptop","USB",399,0,"Finger's",2.00502512562814
"Computers","Laptop","USB",999,0,"Finger's",1.17667844522968
"Computers","Laptop","USB",1299,0,"Techone+",1.36880927291886
"Computers","Laptop","USB",1299,0,"Techone+",1.36880927291886
"Computers","Laptop","USB",599,0,"Orcel",2.61572052401747
"Computers","Laptop","USB",499,0,"Memore",2.50753768844221
"Computers","Laptop","USB",1200,0,"Iconnect World",2.35756385068762
